IGBP,TIMESTAMP,LAT,LON,BLUE_L,GREEN_L,RED_L,NIR_L,SWIR1_L,SWIR2_L,NDVI_L,LSWI_L,NIRV_L,NIRVP_L,PAR_M,TA_E,VPD_E
ENF,2008-05-20,52.1666,5.7436,0.031450075,0.046359918,0.041472657,0.213539038,0.136864984,0.068035659,0.674739174,0.219264396,0.144083154,20.04608955,139.1286143,283.776048,0.546295067
ENF,2008-08-15,52.1666,5.7436,0.03915996,0.04893,0.03775746,0.235595786,0.097026391,0.045903669,0.72374603,0.416560964,0.170511515,16.80997311,98.5855595,287.797603,0.306810238
ENF,2008-09-09,52.1666,5.7436,0.022424899,0.034971519,0.025169916,0.19946452,0.079901339,0.034691461,0.775903318,0.428521884,0.154765183,14.34599472,92.69523325,289.5609055,0.459279617
ENF,2008-09-16,52.1666,5.7436,0.045883789,0.065303325,0.055342472,0.243804299,0.130319592,0.076814533,0.629997866,0.303756909,0.153596188,7.276975203,47.3773165,284.4734122,0.274065113
ENF,2009-03-11,52.1666,5.7436,0.062514762,0.065272539,0.054073372,0.185011366,0.089920178,0.043090408,0.547663538,0.346223518,0.10132398,3.793144483,37.43580243,278.1908964,0.16631398
ENF,2009-06-08,52.1666,5.7436,0.034262222,0.054245096,0.044248261,0.235267836,0.106642079,0.050754997,0.683393824,0.376466201,0.160780586,14.10993546,87.75895038,286.1564674,0.470566651
ENF,2009-06-24,52.1666,5.7436,0.025374262,0.040437128,0.03260312,0.214890464,0.107772451,0.0509333,0.736533615,0.332535345,0.15827405,18.89626992,119.3895646,290.6735039,0.700422915
ENF,2009-07-01,52.1666,5.7436,0.024260766,0.03440551,0.028014699,0.160490505,0.065493344,0.029786416,0.702770022,0.426399648,0.112787915,16.7037058,148.0983644,294.0944633,0.712536624
ENF,2009-08-18,52.1666,5.7436,0.0366013,0.049383569,0.037770934,0.223242164,0.094252909,0.039334475,0.710582078,0.406500143,0.158631881,14.29919896,90.14076413,291.8770733,0.68305814
ENF,2009-09-03,52.1666,5.7436,0.070811184,0.076762246,0.063727629,0.213997996,0.073848053,0.031255559,0.541074908,0.487120596,0.115788946,3.25160638,28.08218309,288.5123755,0.444367595
ENF,2009-09-19,52.1666,5.7436,0.028195193,0.037905409,0.030408859,0.192436183,0.075343124,0.030803581,0.727085164,0.43779916,0.139917494,9.627824334,68.810726,290.5665232,0.361485555
ENF,2010-04-15,52.1666,5.7436,0.029994425,0.040870784,0.03624541,0.168183878,0.098794718,0.049103292,0.645399048,0.260220444,0.108545715,11.66134365,107.4325569,281.1273836,0.380071437
ENF,2010-06-02,52.1666,5.7436,0.024956806,0.040749336,0.035006047,0.18216774,0.10267099,0.050654226,0.6776218,0.279449169,0.123440832,17.79406041,144.1505225,288.1226737,0.557363975
ENF,2010-06-27,52.1666,5.7436,0.027707216,0.040739425,0.035013513,0.208735119,0.110095678,0.054039983,0.712708028,0.309998746,0.148767195,23.78372726,159.8721225,295.2407983,1.407929706
ENF,2010-07-20,52.1666,5.7436,0.028723877,0.045968283,0.039942886,0.210634445,0.099088031,0.04678447,0.681193141,0.360549094,0.143482739,15.71611024,109.533107,297.2627227,1.588278487
ENF,2010-08-14,52.1666,5.7436,0.026040218,0.039332201,0.028849559,0.223969496,0.092056947,0.038856858,0.771777023,0.417411543,0.172854511,18.33556226,106.075116,290.3220221,0.527060529
ENF,2010-09-06,52.1666,5.7436,0.021048791,0.033844724,0.025068732,0.182693414,0.078540993,0.033844633,0.758678546,0.39911715,0.138605574,13.65969773,98.5508545,287.5568282,0.583136147
ENF,2010-10-01,52.1666,5.7436,0.01839548,0.024630326,0.01841187,0.069996039,0.01843373,0.005099665,0.583479126,0.586903784,0.040841228,2.558976316,62.65669439,284.9120839,0.261745409
ENF,2010-10-17,52.1666,5.7436,0.025703046,0.03448273,0.03179334,0.179736265,0.076482817,0.033294038,0.699395834,0.403025514,0.125706795,5.738989512,45.65377325,279.101799,0.236582503
ENF,2011-01-28,52.1666,5.7436,0.028949939,0.039372744,0.030842984,0.154651856,0.062604335,0.024916936,0.667451839,0.423888211,0.103222666,3.007627493,29.13727788,270.8425719,0.131886871
ENF,2011-04-11,52.1666,5.7436,0.030137341,0.040975144,0.036205932,0.175303981,0.106562678,0.050158909,0.657643169,0.244214173,0.115287466,11.65377525,101.0844948,285.1892503,0.411441233
ENF,2011-04-18,52.1666,5.7436,0.030610726,0.040202379,0.036324493,0.172974338,0.103682313,0.047456467,0.652893496,0.251057591,0.112933821,12.46659948,110.3885393,285.6917877,0.596931581
ENF,2011-06-30,52.1666,5.7436,0.057356235,0.068397262,0.050295679,0.258390802,0.117368753,0.053184648,0.674130987,0.375501668,0.174189246,17.3837567,99.798105,288.0019817,0.474159696
ENF,2011-08-01,52.1666,5.7436,0.026242017,0.036904786,0.02687995,0.201498764,0.089369207,0.039285989,0.764601966,0.394218268,0.154066351,20.08190697,130.3458334,289.1349525,0.461955203
ENF,2011-09-02,52.1666,5.7436,0.023687996,0.033026055,0.024353119,0.17155482,0.070493618,0.029671055,0.751382006,0.417712116,0.128903205,11.99138873,93.0263042,289.5984484,0.368811733
ENF,2011-09-25,52.1666,5.7436,0.030597746,0.041651827,0.033855838,0.190250665,0.085654988,0.038654171,0.697859386,0.379595457,0.132768212,8.618037314,64.9103965,288.7722034,0.346761274
ENF,2000-05-14,56.4615,32.9221,0.032387948,0.050814798,0.042379266,0.198859938,0.109191996,0.054488083,0.648653577,0.291141899,0.12899121,17.16049731,133.0361756,276.8055757,0.404763514
ENF,2000-06-15,56.4615,32.9221,0.045575,0.0655125,0.0519825,0.2410175,0.140945,0.0695275,0.645170648,0.261995615,0.155497417,22.49775792,144.6825188,288.2704493,0.811856895
ENF,2000-10-21,56.4615,32.9221,0.0258945,0.031286097,0.025566574,0.108832567,0.062817656,0.030922274,0.619542602,0.267381518,0.067426412,2.410900764,35.75602938,274.4942557,0.091075369
ENF,2002-06-21,56.4615,32.9221,0.022398761,0.038373317,0.027528328,0.225812906,0.096973794,0.041449878,0.782677875,0.399173009,0.176738765,25.01121192,141.5151446,293.3087495,0.899664096
ENF,2003-08-02,56.4615,32.9221,0.021451397,0.035933771,0.026067389,0.171309523,0.066527742,0.030537596,0.735861825,0.448691352,0.126060138,7.7325579,61.34023013,292.2009277,0.528166668
ENF,2003-08-18,56.4615,32.9221,0.029260859,0.044521146,0.027267748,0.21504243,0.091163615,0.037549598,0.774935185,0.40594471,0.166643946,16.58011453,99.49425088,288.6370055,0.248747369
ENF,2003-09-12,56.4615,32.9221,0.026336176,0.042903511,0.031324148,0.180936883,0.089683249,0.041600674,0.704852576,0.337606983,0.127533828,10.13730148,79.4871575,284.3952332,0.400551993
ENF,2003-09-19,56.4615,32.9221,0.012677819,0.035570182,0.0347536,0.156012936,0.081070357,0.041569793,0.635642592,0.316022742,0.099168467,6.605616446,66.610049,286.5268307,0.450689055
ENF,2003-09-28,56.4615,32.9221,0.04054944,0.054463262,0.044915954,0.170595092,0.092554482,0.05033863,0.583167963,0.296532789,0.099485592,3.110723851,31.26808403,283.6071345,0.21744531
ENF,2004-03-13,56.4615,32.9221,0.078038722,0.081109515,0.074550191,0.158745516,0.054373344,0.032568111,0.360895304,0.492404681,0.057290511,3.243236289,56.61035688,272.9326642,0.093550782
ENF,2004-04-07,56.4615,32.9221,0.068717962,0.079918425,0.074115099,0.17263258,0.061369316,0.03243366,0.399264065,0.473636412,0.068925985,6.68176645,96.94118125,276.0412343,0.280116157
ENF,2004-04-23,56.4615,32.9221,0.036275236,0.047988268,0.042616808,0.144414562,0.075821636,0.040211951,0.544281713,0.311375174,0.078602205,9.10230193,115.8021195,278.7524357,0.422584187
ENF,2004-06-26,56.4615,32.9221,0.024023608,0.046399099,0.031126555,0.232230224,0.097862146,0.041754461,0.763616833,0.407193212,0.177334908,21.46877109,121.0634236,292.9138209,0.843401797
ENF,2004-07-03,56.4615,32.9221,0.028505466,0.047645965,0.032654686,0.243661488,0.090207784,0.038013236,0.7636426,0.460134609,0.186070292,17.59574261,94.5650292,289.0872885,0.424555263
ENF,2004-07-12,56.4615,32.9221,0.026611454,0.046563428,0.030415241,0.273293838,0.105711652,0.043883254,0.799708057,0.442523205,0.218555284,25.66934902,117.4501414,289.8368009,0.547337072
ENF,2004-07-19,56.4615,32.9221,0.018520522,0.036398531,0.023739906,0.203274102,0.081670471,0.032697567,0.790850736,0.427835093,0.160759473,20.42836649,127.0741068,290.7619356,0.695622528
ENF,2004-07-28,56.4615,32.9221,0.026530259,0.040033404,0.02738023,0.228948127,0.093287126,0.038572979,0.786365971,0.421474879,0.180037016,18.82081723,104.5385978,295.0345669,0.592547782
ENF,2004-09-14,56.4615,32.9221,0.018215474,0.035959952,0.022563249,0.182576527,0.078126298,0.034313925,0.780020727,0.401129012,0.142413475,10.535733,73.9798885,287.0183894,0.46938718
ENF,2005-02-05,56.4615,32.9221,0.103505833,0.090671053,0.079659495,0.170333305,0.043292185,0.02653298,0.362705689,0.593757933,0.061780859,1.531326762,24.78642725,257.7020543,0.043973228
ENF,2005-02-28,56.4615,32.9221,0.354381894,0.3565643,0.347618282,0.364896114,0.132689138,0.098312592,0.024249099,0.466699719,0.008848402,0.158287107,17.88877888,261.4345417,0.053829276
ENF,2005-03-16,56.4615,32.9221,0.207384612,0.223122011,0.218060025,0.30818846,0.077739763,0.047270911,0.171265927,0.60290302,0.052782182,3.047577367,57.7387525,263.1834017,0.065484966
ENF,2005-05-28,56.4615,32.9221,0.020781231,0.041110472,0.027819666,0.211041661,0.098447797,0.042378312,0.767064297,0.36449819,0.161882524,23.23074344,143.5037145,290.3763606,0.810539976
ENF,2005-06-20,56.4615,32.9221,0.017935002,0.033174347,0.022196566,0.195783478,0.072751334,0.029649257,0.796343135,0.463145112,0.155910829,16.90158953,108.4054885,285.1207231,0.517150275
ENF,2005-06-29,56.4615,32.9221,0.023204433,0.042530569,0.02821768,0.252135438,0.094590168,0.04042652,0.798699013,0.455213428,0.201380326,22.82838659,113.3595674,286.375426,0.299048523
ENF,2005-07-15,56.4615,32.9221,0.019523623,0.039347609,0.02633595,0.23643132,0.09464469,0.038964892,0.799549235,0.428877948,0.189038481,25.22167769,133.4208651,295.5772088,0.884296208
ENF,2005-07-22,56.4615,32.9221,0.023170111,0.036813509,0.023745466,0.229961661,0.088040316,0.034918526,0.812811993,0.446667701,0.186915596,18.10775047,96.87661614,290.947457,0.592870651
ENF,2005-08-16,56.4615,32.9221,0.024735039,0.04029717,0.025473651,0.251653368,0.096841445,0.039025089,0.816159026,0.444848545,0.205389168,18.17038462,88.4680765,289.6250547,0.324802662
ENF,2005-08-23,56.4615,32.9221,0.019830966,0.031097036,0.020359303,0.151267261,0.057469521,0.023351379,0.762748816,0.467116723,0.115378924,10.85755092,94.10341638,288.5488497,0.296468692
ENF,2005-10-10,56.4615,32.9221,0.0453151,0.060639497,0.055886596,0.162466466,0.080361349,0.044277461,0.488107971,0.338835385,0.079301177,3.471177341,43.77207846,281.7594929,0.286885367
ENF,2006-02-08,56.4615,32.9221,0.115674898,0.105651977,0.089504357,0.173024196,0.039067714,0.024123192,0.318136208,0.633916459,0.055045262,1.461328132,26.54775525,248.5157941,0.024818408
ENF,2006-02-15,56.4615,32.9221,0.146642364,0.138138856,0.126854926,0.202731941,0.061147776,0.037024913,0.230218563,0.536572746,0.046672656,1.221545223,26.17261,262.6572444,0.043282924
ENF,2006-04-13,56.4615,32.9221,0.076318454,0.089157845,0.082333514,0.201198495,0.067567168,0.036015791,0.419229494,0.496523312,0.084348343,7.393548256,87.65493184,275.5541096,0.231129514
ENF,2006-05-06,56.4615,32.9221,0.06468209,0.074564789,0.063683317,0.194266789,0.111775111,0.058092323,0.506235391,0.269823971,0.098344724,9.581819332,97.4309445,287.6103547,0.898206958
ENF,2006-06-16,56.4615,32.9221,0.025142232,0.051317624,0.034554378,0.238021671,0.09164397,0.038975758,0.746460643,0.444381875,0.17767381,20.1873369,113.6202175,288.4343942,0.523582444
ENF,2006-06-23,56.4615,32.9221,0.028458874,0.047095971,0.031206078,0.257694718,0.096302816,0.038067249,0.783966826,0.456517651,0.20202411,28.29005716,140.033074,296.3426736,0.959502493
ENF,2006-07-02,56.4615,32.9221,0.022336558,0.031890872,0.021701717,0.170223162,0.054022542,0.023558213,0.773851968,0.522725622,0.131727529,17.91744321,136.0189733,288.45633,0.622641109
ENF,2006-07-09,56.4615,32.9221,0.025351304,0.043766663,0.02949536,0.246089114,0.091742277,0.036641376,0.785943237,0.45728691,0.193412075,26.86467293,138.8986335,296.5294367,0.981060388
ENF,2006-09-11,56.4615,32.9221,0.021736707,0.018625,0.012699958,0.05514687,0.020322365,0.005030184,0.625628551,0.463594524,0.034501456,1.956949691,56.72078538,285.8817698,0.366006355
ENF,2006-09-20,56.4615,32.9221,0.023756466,0.035446962,0.026067598,0.175144658,0.076292737,0.034052715,0.740894535,0.394290227,0.12976372,9.217727494,71.0347045,287.3780104,0.474382837
ENF,2007-02-02,56.4615,32.9221,0.110189649,0.102900639,0.090832127,0.165015812,0.036404894,0.020465339,0.289952247,0.640092124,0.047846706,1.083015972,22.635121,259.2023824,0.03446082
ENF,2007-02-11,56.4615,32.9221,0.129684127,0.129466194,0.120421978,0.18593737,0.037345285,0.023005797,0.213851455,0.666101277,0.039762977,1.145940018,28.81927125,257.7906577,0.039916703
ENF,2007-06-03,56.4615,32.9221,0.018694882,0.037734485,0.026518364,0.208372958,0.092841944,0.040337213,0.774207378,0.383223162,0.161323881,25.21536728,156.3027561,287.1801497,0.745061272
ENF,2007-06-10,56.4615,32.9221,0.021404336,0.041057349,0.029055872,0.215172236,0.094602006,0.042826057,0.762059561,0.389044411,0.16397406,17.65551513,107.6726109,291.3252665,0.83490642
ENF,2007-08-13,56.4615,32.9221,0.03595,0.0600675,0.046455,0.2581775,0.1321725,0.06994,0.695009561,0.322800051,0.179435831,17.84622226,99.45740588,295.3272114,1.008990487
ENF,2007-08-22,56.4615,32.9221,0.027723306,0.039897644,0.029446297,0.198493929,0.088296241,0.037285175,0.741631415,0.384706554,0.147209333,13.04667152,88.62665988,297.1813482,0.98135194
ENF,2007-09-23,56.4615,32.9221,0.033585991,0.047508075,0.038459493,0.145447514,0.063323185,0.029334925,0.581750646,0.395226237,0.084614185,4.75441042,56.18928325,284.8888079,0.296192732
ENF,2007-09-30,56.4615,32.9221,0.024624995,0.03939016,0.036412165,0.144217802,0.073931235,0.035227155,0.596831404,0.323089816,0.086073713,5.218680612,60.63036438,287.0185699,0.435569629
ENF,2008-05-04,56.4615,32.9221,0.026976981,0.044143715,0.034722356,0.16431638,0.092993683,0.043658814,0.651099515,0.277427175,0.106986315,13.44953857,125.7127,285.8638763,0.676127908
ENF,2008-07-14,56.4615,32.9221,0.024404811,0.042273482,0.027851225,0.225767169,0.085793887,0.035050248,0.780369045,0.449187164,0.17618171,23.04260794,130.7888765,295.7605578,0.756928269
ENF,2008-09-25,56.4615,32.9221,0.024098404,0.035399401,0.02778699,0.159221862,0.068146645,0.03192632,0.70282701,0.401068787,0.111905425,5.006156658,44.73560295,281.3862133,0.218997052
ENF,2009-04-21,56.4615,32.9221,0.045914996,0.058662103,0.053032136,0.163180362,0.064842507,0.032344167,0.509444304,0.430663037,0.083131306,8.313691213,100.0067439,272.9462655,0.320495004
ENF,2009-04-28,56.4615,32.9221,0.038656387,0.052466537,0.047988505,0.157566181,0.09082769,0.048842543,0.533082838,0.267910145,0.083995827,8.741405138,104.0695171,287.273922,0.860271159
ENF,2009-05-30,56.4615,32.9221,0.018259618,0.037492379,0.02485723,0.196231362,0.086382465,0.036330476,0.775137835,0.388661749,0.152106353,23.38007837,153.7087565,289.4436715,0.903044148
ENF,2009-06-15,56.4615,32.9221,0.027878837,0.044924463,0.026999059,0.229318666,0.07650217,0.030761302,0.789331318,0.500940321,0.181008405,12.59503813,69.5826148,287.4119244,0.431348576
ENF,2009-07-01,56.4615,32.9221,0.020053631,0.040089513,0.026080403,0.224904532,0.083102601,0.032824846,0.792175553,0.460366277,0.178163872,16.38367233,91.95844339,291.5858383,0.537477514
ENF,2009-07-17,56.4615,32.9221,0.026352634,0.040556855,0.026956219,0.22497964,0.083159103,0.032477221,0.78600729,0.460174699,0.176835637,20.36052992,115.13816,293.3982029,0.661203959
ENF,2009-08-18,56.4615,32.9221,0.019861359,0.03547584,0.026630209,0.179585945,0.063567199,0.025983563,0.741725283,0.477462475,0.133203436,8.690957089,65.24574245,289.9928195,0.315212116
ENF,2009-09-03,56.4615,32.9221,0.017340759,0.034180883,0.024427681,0.18768819,0.069690601,0.029478907,0.769676067,0.45911532,0.144459108,12.54843223,86.86494313,291.0091146,0.559822045
ENF,2009-09-12,56.4615,32.9221,0.01941932,0.032068587,0.024909364,0.114566723,0.047769157,0.025054325,0.642815269,0.411793916,0.073645239,4.844049528,65.77546113,286.8447272,0.346402226
ENF,2010-03-23,56.4615,32.9221,0.064623932,0.071094816,0.062659528,0.165744079,0.057516448,0.02936945,0.451326285,0.48368844,0.074804659,5.452827301,72.89422,270.762057,0.136248072
ENF,2010-07-20,56.4615,32.9221,0.04209355,0.059458733,0.050391333,0.217915333,0.088720683,0.045254067,0.624375093,0.421417599,0.136060907,11.94426211,87.78614233,296.2407214,0.800998904
ENF,2010-08-14,56.4615,32.9221,0.02761215,0.040578758,0.027076561,0.220532872,0.095305576,0.040869413,0.78129621,0.3969505,0.172301497,17.89418015,103.8538869,297.7642104,1.283605878
ENF,2010-10-24,56.4615,32.9221,0.045020336,0.050195848,0.042527797,0.138699245,0.064658575,0.03318876,0.530668306,0.36424965,0.073603293,1.895033222,25.746582,277.9694621,0.180841438
ENF,2011-06-05,56.4615,32.9221,0.020483822,0.042130706,0.028261143,0.228098571,0.093602487,0.037501954,0.779519621,0.417897029,0.177807311,22.74927658,127.943426,290.4598236,0.778792529
ENF,2011-06-30,56.4615,32.9221,0.023798866,0.040841315,0.027452491,0.238135294,0.095609757,0.040005598,0.79326993,0.426934285,0.188905568,26.72363393,141.4655703,296.0227693,0.703383303
ENF,2011-08-08,56.4615,32.9221,0.025517164,0.042342849,0.031405042,0.207463628,0.084249725,0.036595782,0.737051812,0.422351212,0.152911443,16.05024287,104.9643023,293.9801706,0.760374859
CRO,2001-06-02,41.1651,-96.4766,0.083973749,0.122980541,0.155558854,0.245033581,0.420810876,0.38246847,0.223356007,-0.264124674,0.054729722,8.438144526,154.1784648,288.635299,0.739334557
CRO,2001-07-04,41.1651,-96.4766,0.024171195,0.046074904,0.029556931,0.414863139,0.169140093,0.063449091,0.866986516,0.419314249,0.359680747,58.67457703,163.1296018,297.9067186,0.655598202
CRO,2001-08-05,41.1651,-96.4766,0.025222276,0.044734473,0.03242826,0.426934377,0.168759994,0.062155651,0.858811938,0.43342028,0.36665634,53.72571932,146.528816,303.4936333,1.948459982
CRO,2001-09-22,41.1651,-96.4766,0.039428981,0.057200106,0.053465057,0.206027364,0.108291489,0.046419332,0.587925866,0.310923525,0.121128816,10.50702863,86.74260125,293.6916987,0.592765967
CRO,2001-10-08,41.1651,-96.4766,0.059264062,0.083571029,0.110115963,0.217161843,0.262087032,0.148949302,0.327079558,-0.093734853,0.0710292,5.80058832,81.66484125,289.9830697,0.79948785
CRO,2001-10-24,41.1651,-96.4766,0.09222135,0.147028981,0.211239307,0.325568027,0.385069797,0.243875001,0.212979057,-0.08395355,0.069339171,5.058736759,72.95640625,283.5636285,0.740961983
CRO,2001-11-09,41.1651,-96.4766,0.101993046,0.155248708,0.213647641,0.323584073,0.40552275,0.264667053,0.204635038,-0.112519493,0.066216639,3.982619119,60.1452925,281.4125703,0.641655849
CRO,2001-12-11,41.1651,-96.4766,0.096533746,0.141495409,0.182072178,0.248215862,0.356710362,0.264663355,0.153719552,-0.179491217,0.038155631,1.732935447,45.41755425,278.5321573,0.329265342
CRO,2002-01-12,41.1651,-96.4766,0.098818801,0.142224743,0.184632829,0.253741026,0.363387059,0.265105698,0.157646711,-0.1776014,0.040001438,1.969179126,49.22770813,275.6039365,0.338008405
CRO,2002-02-13,41.1651,-96.4766,0.339675231,0.378614356,0.403421564,0.422287492,0.126921443,0.079059039,0.022848154,0.534230107,0.00964849,0.64056909,66.3906075,271.1412868,0.194915808
CRO,2002-05-04,41.1651,-96.4766,0.131773588,0.185097106,0.227726085,0.331571202,0.544310818,0.418310256,0.185670696,-0.242988019,0.061563056,7.545047838,122.5580464,286.9071922,0.583227573
