TA_E,VPD_E,PAR_M,NDVI_L,NIRV_L,LSWI_L,NIRVP_L,prediction_label
280.96283,0.5256802,76.49574,0.4566903,0.09478356,-0.10525079,7.2505393,1.4670105337782575
288.32303,0.9527427,118.36344,0.40318772,0.072071075,-0.14448771,8.5305805,1.9177844002448812
294.26703,0.67646295,137.06,0.761195,0.23960604,0.3095902,32.840405,8.88951381671164
301.10794,1.6431258,137.62955,0.82610005,0.32723936,0.3999897,45.037807,12.972869137794206
304.04138,1.8517685,154.93536,0.8350731,0.2880994,0.3683979,44.636787,11.476928385796423
297.65207,1.5181371,108.265656,0.7972385,0.22252575,0.2996606,24.091896,7.218519324723969
293.19446,1.0480149,99.02384,0.7282128,0.17867908,0.26763362,17.69349,5.703012749648083
287.92798,0.96883357,85.7263,0.6065727,0.11385853,0.070741564,9.760671,3.1168708685332778
283.7628,0.68031627,72.490425,0.499107,0.08470141,-0.014324131,6.1400414,1.9951418816240498
278.0538,0.43756232,122.90194,0.43171164,0.08896971,-0.10807231,10.934549,1.675092202748948
287.48843,0.5730599,151.60062,0.7639238,0.23630375,0.26069,35.823795,7.7868428682109485
296.70096,0.8612621,133.33238,0.8127633,0.17971332,0.45409513,23.961605,9.905054762687271
293.81134,0.73679155,82.35063,0.86509424,0.35538355,0.37225187,29.266062,8.155798132462081
301.08228,1.3796408,137.76573,0.88441706,0.24072003,0.4335484,33.16297,10.213173770990672
297.78503,1.5074593,127.54612,0.8479798,0.25689125,0.3159437,32.765484,7.097774442032802
297.3792,0.85467786,78.36164,0.7953845,0.19359726,0.3208053,15.170598,5.7054142647448405
286.231,0.6864886,81.30926,0.76295286,0.18212894,0.2624298,14.808768,4.7673233104427455
265.5431,0.21968399,50.068363,0.5024524,0.075300634,-0.043980006,3.7701795,0.12823078024027168
268.0512,0.3043895,50.058693,0.45040724,0.036771096,-0.023262035,1.840713,0.23088175733799757
279.60233,0.4191039,99.38457,0.4706081,0.08357721,-0.0974533,8.306284,1.5813730442370422
282.74347,0.5748748,120.14561,0.86153334,0.3969214,0.41068485,47.688362,11.74403235591583
293.33536,0.968882,159.81227,0.8380774,0.29689556,0.35773608,47.44756,9.882911200271558
296.3788,1.3737983,130.02464,0.8311743,0.3102257,0.3607964,40.336987,10.964092268297316
298.9601,0.855337,106.5506,0.83788407,0.23899625,0.31217498,25.465193,8.258719169565694
292.96036,0.86680686,107.594284,0.83672774,0.21951628,0.29658338,23.618696,7.719477371161559
277.0142,0.17629479,62.836426,0.49559802,0.07155068,-0.064379506,4.495989,0.9009522215817952
267.96756,0.25744644,69.04665,0.46108267,0.0732615,-0.07801455,5.0584617,0.19653512330606984
288.281,0.49481812,100.61054,0.4577353,0.077071525,-0.1250441,7.7542076,1.5545886115386311
291.8786,0.54748017,91.17811,0.5072924,0.09850501,-0.030935716,8.981501,2.538073145254522
293.63248,1.0010909,117.028076,0.7400617,0.23194294,0.26485905,27.143835,8.04922272351534
298.4896,0.7775108,150.0674,0.8515639,0.27426493,0.34143236,41.158226,10.290445729805448
296.19672,0.70051634,127.961205,0.85919785,0.28396273,0.3373968,36.336212,9.097021889521363
295.35422,1.113883,85.95668,0.7819989,0.18410191,0.2961655,15.82479,4.5253578740422835
287.60483,0.61482894,91.049545,0.7035495,0.15742175,0.1888401,14.3331785,4.550870774072137
286.03934,0.65675664,70.346664,0.5106856,0.09576512,0.034453448,6.736757,2.1509385860010766
279.65054,0.21181406,59.800774,0.46321046,0.07116011,0.16747735,4.2554297,1.5108998230516457
282.02893,0.28795734,39.160015,0.47624323,0.072079524,-0.09793872,2.8226352,1.1968510788830127
287.12744,0.8793877,119.1699,0.47151285,0.07952042,-0.13167247,9.47644,2.326428954377454
287.39075,0.8003734,147.45638,0.8352108,0.28149045,0.36646953,41.50756,10.410725941019917
290.65256,0.8047224,154.95438,0.864065,0.3163285,0.40669933,49.016483,11.100458685015907
297.51263,1.7080308,162.17664,0.87922806,0.32497433,0.39253232,52.703243,12.448561588248907
305.1037,2.6812057,153.2738,0.8524818,0.30621943,0.378831,46.935417,10.55140594504115
303.88385,1.5108869,137.46742,0.86258674,0.28477126,0.35839394,39.146774,10.228354310027388
298.9909,0.5820358,122.667114,0.8649673,0.27922755,0.3525447,34.25204,6.993725955553724
299.13208,0.6631186,97.87638,0.8578585,0.25211093,0.33532804,24.675705,6.842445176421915
293.8323,0.79643667,106.461464,0.8664001,0.23631182,0.33518788,25.158102,7.935018643154111
291.29,1.0524533,101.80488,0.846204,0.2052457,0.2867783,20.895016,5.561486491238465
292.50876,0.6368554,63.105057,0.655989,0.12507595,0.12446219,7.8929243,3.0372259566980078
281.58975,0.38221958,62.27968,0.5849169,0.09579802,-0.00447549,5.9662704,1.9515931983603063
282.47968,0.48574415,49.970802,0.53841144,0.08408679,-0.04168784,4.2018847,1.3588411268782137
278.8694,0.45876786,47.3243,0.495458,0.068814166,-0.08797417,3.2565823,0.9173192980236483
285.22498,0.5469676,46.463806,0.4459522,0.10266937,-0.11042919,4.7704096,1.2775262967392653
282.67935,0.5827835,121.90176,0.46491867,0.08979379,-0.09073026,10.94602,2.128027236899124
293.60498,0.77597046,130.80746,0.8063559,0.29638684,0.3729742,38.76961,10.116929837468852
287.2179,0.46832246,101.175125,0.8946645,0.4045968,0.43727875,40.93513,11.002835207198183
295.30295,1.1758158,161.86684,0.87143344,0.3254988,0.38734558,52.68746,11.90240201680522
293.8404,1.1986153,161.51845,0.8671898,0.31697038,0.38384938,51.19656,10.845571270009403
294.58945,0.88476115,115.66861,0.7890493,0.26676705,0.34338155,30.856573,9.05918886100533
294.58197,0.48928162,98.222336,0.8061897,0.27828106,0.31673256,27.333414,7.840302005780112
294.18976,1.0780108,112.77112,0.8020167,0.22380905,0.2830888,25.239197,6.7439618861630155
292.95755,0.9572173,98.784424,0.758183,0.1671603,0.2554618,16.512835,4.868911029607094
287.31735,0.56865877,82.34127,0.7767072,0.17745484,0.24605444,14.611856,4.541948297189135
278.42215,0.33852485,61.445137,0.5446125,0.09217136,-0.01394727,5.663482,1.494480974030065
283.06592,0.43045276,48.610294,0.49558333,0.07894405,-0.055184446,3.8374937,1.363239699292459
276.36624,0.3921048,53.729816,0.42223278,0.07058843,0.024967585,3.7927034,0.8850460331059659
273.49692,0.26965165,92.30122,0.4601972,0.077327624,-0.10515154,7.1374345,0.9227004218658488
300.7157,1.3129555,149.78249,0.8519843,0.31217673,0.3531071,46.758606,10.346530252779768
301.7561,1.0030581,156.38148,0.84095085,0.30368787,0.35720706,47.491158,10.568675573462874
298.75272,1.1153148,110.52076,0.8349435,0.23339362,0.28567266,25.794842,7.345605813748742
283.84177,0.5434266,83.05288,0.7773997,0.1813055,0.23159802,15.057944,4.108167952071174
274.23123,0.21890141,51.918724,0.43948346,0.07874717,0.22904293,4.088453,0.6871669688078003
276.75385,0.2840226,82.494804,0.42570046,0.070920095,-0.08905708,5.8505397,1.1980049643692925
283.9892,0.55433136,103.62548,0.4123859,0.078496926,-0.11319816,8.134281,1.576730464226966
281.4606,0.6089621,126.78888,0.45871267,0.09032936,-0.107783504,11.452758,2.258418666401378
289.67325,0.50484407,140.96924,0.8379478,0.31980354,0.38058823,45.08246,10.764440958442727
292.54416,0.5944043,105.19874,0.87034506,0.34381452,0.39658633,36.168854,9.764335151427982
300.49792,0.78901047,142.57639,0.8571587,0.29212636,0.3408336,41.65032,9.302936329510942
296.89316,1.1165376,128.84694,0.8448884,0.27139512,0.33098954,34.96843,8.170586681962343
299.57135,1.147977,98.282326,0.8139267,0.2102239,0.27759045,20.661295,5.396238201225574
287.75143,0.6388033,73.29908,0.74741256,0.15843117,0.23906149,11.612858,4.52235806304666
276.76355,0.35862532,50.022522,0.21490447,0.039830685,-0.18935575,1.9924313,0.2808590172745484
266.11267,0.25432736,83.49272,0.20635006,0.043532528,-0.20975718,3.6346493,0.05368955482685934
283.15503,0.51643187,102.42054,0.2149565,0.048519168,-0.21068263,4.9693594,0.45495506667532276
280.07346,0.5651221,131.99675,0.23625413,0.06279263,-0.2333709,8.288424,0.5992562493584512
296.84946,0.6379835,97.505455,0.75795364,0.25316986,0.23935571,24.685444,6.66245097520626
299.15982,0.7441544,153.75407,0.89143974,0.48872888,0.4454734,75.14406,15.627047350396063
296.39337,0.93468016,141.21526,0.89795625,0.40119207,0.48190582,56.654446,17.009046958903344
292.27356,0.86419433,113.9888,0.8338571,0.30594558,0.38379636,34.87437,9.359573780600131
289.69095,0.6725325,92.88739,0.46899247,0.08265017,-0.05433947,7.677159,1.7192381272530686
272.62518,0.094529934,30.433271,-0.022359973,-0.017011488,0.86534023,-0.5177152,0.2540071781514079
270.03192,0.23436676,37.494858,0.21423239,0.038031135,-0.1765059,1.425972,0.11091439115436304
267.8422,0.082202055,21.351725,-0.04226242,-0.03821213,0.9251742,-0.8158949,0.11755125513859224
263.68903,0.05569107,19.950016,-0.061098058,-0.060071535,0.8596868,-1.1984282,0.02655097273497805
281.8201,0.53440833,73.89471,0.22651497,0.034931563,-0.1772444,2.5812578,0.36181235357042313
290.9068,0.70202214,82.961296,0.22340989,0.04392482,-0.23096418,3.64406,0.4144250447808968
279.9782,0.5437704,116.17576,0.23668423,0.049156673,-0.23977281,5.7108135,0.5586734644497565
291.89905,0.57036126,145.05907,0.27407098,0.04703288,-0.17105184,6.8225455,0.7313966487083435
293.56366,0.44433936,110.9878,0.27182773,0.05275144,-0.20891668,5.8547664,0.6096968763342856
301.7212,1.6693293,147.19054,0.3249117,0.09059011,-0.18221313,13.334006,1.406683840423114
298.62326,1.1104443,144.92163,0.7551568,0.29123494,0.23270305,42.20624,10.196656575936206
275.207,0.16509984,13.92886,-0.04919233,-0.047883112,0.89948905,-0.6669572,0.5479383497774004
261.09134,0.1380514,18.415144,0.015954979,0.011048086,0.71646005,0.2034521,0.03541628130952741
277.9357,0.15859956,53.138454,0.25506425,0.03505538,-0.104114756,1.8627888,0.45366285787828614
286.2517,0.7452532,76.687584,0.22437213,0.039412532,-0.24213013,3.0224519,0.3823453970273597
281.5547,0.4423663,117.12555,0.23246346,0.050223447,-0.23540984,5.8824487,0.6613166925694822
281.35587,0.45437825,120.94661,0.2523454,0.060052745,-0.21176153,7.263176,0.700511887836011
291.6159,1.0652134,150.96852,0.24939093,0.059038807,-0.24972692,8.913001,0.9967571056425625
290.42166,0.98766315,138.07896,0.27767006,0.08120996,-0.20199686,11.2133875,0.8247859496833972
298.11316,1.338313,155.70139,0.7573997,0.24775195,0.23714323,38.575325,10.69289132765586
294.637,0.81724405,132.04865,0.90435857,0.41453415,0.4998179,54.73867,16.867850431636505
301.84106,1.7555523,157.31126,0.9035206,0.42318845,0.548498,66.57231,20.087222094062415
295.87674,1.0255218,134.95308,0.879069,0.33629954,0.468252,45.38466,14.957678498541028
296.00745,0.7373886,106.14824,0.8555799,0.28520188,0.43059173,30.273678,9.938360734197861
292.52158,0.7734852,60.093773,0.2624566,0.03490156,-0.2537217,2.0973663,0.34860046596596683
278.0675,0.34082523,58.47134,0.24083188,0.071977034,-0.11338819,4.208594,0.43113392081543556
275.09964,0.37198907,51.286377,0.23106642,0.046011176,-0.17262831,2.3597467,0.2784363872861552
267.41214,0.22168109,45.45008,0.22662997,0.045322858,-0.16418119,2.0599275,0.10915786824168441
273.70282,0.17971852,51.505054,0.12244909,0.040251363,0.4375627,2.0731487,0.3507602347618885
268.146,0.08514979,9.6541,-0.050791703,-0.05109745,0.8974152,-0.4932999,0.11755125513859224
271.08743,0.19817132,68.16565,0.025998605,0.012859717,0.7659825,0.87659097,0.2601914872097034
274.39157,0.3368001,95.368065,0.22602077,0.04321882,-0.17946985,4.1216955,0.21151870317016624
293.43976,0.74950254,147.76741,0.2513307,0.05641586,-0.24612762,8.336426,0.7819938252294916
300.5554,1.9115732,153.39421,0.3794976,0.1038836,-0.15398906,15.9351425,2.8170254038012428
300.87872,1.1480868,152.00784,0.87138516,0.43220752,0.4685877,65.69893,17.605820408506606
299.79968,1.323881,149.9359,0.8845434,0.39115438,0.46924335,58.648083,18.076440031116135
281.56567,0.42499068,71.13054,0.27988443,0.040584806,-0.2556974,2.8868194,0.5042737540137591
265.03476,0.06097614,27.238544,-0.024720656,-0.018164475,0.8229383,-0.49477383,0.06474194059046555
268.54657,0.18077458,36.78898,-0.030193424,-0.02698382,0.7885459,-0.9927072,0.16973231718113246
275.9232,0.32295975,99.42601,0.2569392,0.040350337,-0.07388876,4.011873,0.7271896524383031
281.06793,0.51014984,110.865,0.23149496,0.04101402,-0.18916813,4.5470195,0.4525263272831308
285.62558,0.47125882,119.59845,0.25072184,0.07331452,-0.22685497,8.768303,0.8058192113838655
297.28546,0.68188363,152.95593,0.3794997,0.081714705,-0.10569276,12.49875,2.669732137352591
295.2003,0.7611468,115.30062,0.87371206,0.37661934,0.49458337,43.424442,13.475060578463072
296.4871,0.75973725,93.429504,0.5455742,0.11407726,0.054328427,10.658182,3.188758877945707
280.9624,0.44072363,69.6035,0.29020312,0.046379346,-0.20632762,3.228165,0.560352687201372
266.16986,0.18060695,35.876713,0.14183882,0.09249711,0.49915642,3.318492,0.2045683378015951
270.76596,0.09054185,17.729677,-0.012150885,-0.009067433,0.7847746,-0.16076264,0.20801042516716312
271.79343,0.10486047,33.41206,0.23927341,0.052358765,-0.062918335,1.7494141,0.30535773398118665
270.46768,0.13587452,52.022884,0.31242743,0.06595105,0.015722925,3.4309638,0.4154909727589705
274.53265,0.34099373,70.10501,0.2078483,0.04296447,-0.19330963,3.0120244,0.11677034104017807
277.2682,0.35523248,73.33297,0.21561062,0.046454445,-0.16849105,3.4066424,0.3842163977288423
283.48074,0.53076124,130.52885,0.23367336,0.05206187,-0.22121303,6.795576,0.6455438952379687
286.45963,0.7284663,133.30461,0.25586268,0.0628228,-0.2141753,8.374568,0.923423847622178
294.5907,0.48061615,148.82422,0.73285276,0.3079333,0.20277792,45.82793,9.82531049432924
302.8939,2.0417135,158.24551,0.9048456,0.43756163,0.5003734,69.24217,19.34239348229232
301.43298,1.2494266,141.26772,0.9014908,0.39140594,0.4914724,55.293022,18.985624002605775
302.07184,2.1794376,119.92465,0.8554226,0.31907353,0.42730525,38.26478,11.795331767373066
298.41043,1.669689,75.66481,0.31248352,0.104232624,-0.085402705,7.886742,1.6880272896824688
289.1396,1.220123,83.6664,0.28122106,0.08555129,-0.09697928,7.1577682,0.8887840156436361
277.40643,0.39865842,64.09056,0.23610717,0.059996713,-0.13090217,3.845223,0.4518183917177613
275.39764,0.35128447,45.444042,0.21796602,0.04581212,-0.18880674,2.081888,0.2508011711597589
278.16702,0.41258588,66.25911,0.39881957,0.06806248,0.10876333,4.5097594,1.249992080338428
296.67786,1.1618,142.20908,0.7771195,0.27142185,0.42342505,38.59865,12.753851168466909
298.81897,1.0593032,127.80772,0.77509665,0.25158486,0.4203953,32.154484,9.765658607559853
293.9885,0.886537,136.853,0.7598623,0.26612675,0.39677283,36.420242,10.72089807111363
289.26453,0.77830887,113.012115,0.7205356,0.19526967,0.33307117,22.067839,7.335163506381789
270.9556,0.2493253,45.744495,0.33305585,0.045658577,-0.099695824,2.0886288,0.43297621213070697
271.66635,0.21958056,64.038536,0.30094886,0.04029931,-0.07498446,2.580709,0.3357281062225443
290.3246,0.7235593,102.86978,0.43216586,0.09966838,0.031896014,10.252865,3.2042046626539222
296.72366,1.2515426,159.56601,0.7957234,0.24715059,0.4299054,39.436832,10.944715954942685
295.24744,1.0227023,124.41183,0.7983737,0.2277458,0.46812108,28.334272,9.673621373541046
295.6688,0.9495161,98.36554,0.78093755,0.23450229,0.39798355,23.066942,8.2718844102134
296.36224,0.9774471,53.965363,0.61016953,0.13923767,0.21988258,7.514012,3.203065925935595
291.3269,1.2279079,61.288563,0.29498717,0.060459223,-0.06645882,3.7054589,0.9302853826825958
288.7051,1.0530223,81.97571,0.31923717,0.043553,-0.20072262,3.5702877,0.9475835130377098
279.28894,0.2810967,44.752285,0.26793918,0.03641997,-0.08991646,1.6298767,0.5507807971393036
272.54166,0.15472504,38.95245,-0.03482175,-0.022263644,0.8684462,-0.86722356,0.3061882401939482
277.75046,0.30665585,63.418015,-0.042318042,-0.015376946,0.66812825,-0.9751754,0.7169216525716494
278.07404,0.38661847,79.099075,-0.030736016,-0.01500663,0.776267,-1.1870105,0.7169216525716494
284.92838,1.0079681,134.11815,0.3761238,0.06514953,-0.083798885,8.737735,2.6256991081033765
294.02887,2.002556,162.4462,0.59024185,0.12587123,0.056925856,20.4473,4.998232842500349
292.21652,1.6518645,141.11987,0.55853564,0.13913722,0.07910722,19.635029,5.483482700510218
302.11823,3.4220152,148.32874,0.5649769,0.13333622,0.1639793,19.777594,6.5089803128648125
291.21994,0.9929386,89.42235,0.56496084,0.12564252,0.08434988,11.2352495,3.1016148790286335
293.15875,1.3095496,81.75187,0.5341646,0.13487944,0.04565985,11.026646,3.088473501825698
291.8775,1.7572247,149.5714,0.48988938,0.098414466,-0.008677555,14.719989,3.747369364874952
298.85385,2.867412,120.43545,0.41815412,0.093624525,-0.066693224,11.275712,2.2441114795471364
294.50064,2.1391225,123.25425,0.37034974,0.07277007,-0.09603553,8.96922,2.3864171188073833
290.72394,1.4602265,118.85648,0.34731573,0.07000315,-0.080533415,8.320328,2.105108071723135
289.61334,1.3140641,114.78153,0.35036495,0.0630695,-0.1376688,7.2392144,1.6081110327425798
291.95953,1.6533674,79.184425,0.323523,0.04629783,-0.18360177,3.6660674,1.1958461140449455
272.88873,0.21167165,33.749657,0.06932347,0.031898636,0.92758614,1.076568,0.33423225469045387
269.17896,0.08836581,34.827805,-0.08192597,-0.04117442,0.720315,-1.4340146,0.1387291924208482
277.82782,0.40335295,56.00769,-0.11063169,-0.065072715,0.97784835,-3.6445727,0.5338938438323193
273.82828,0.28235132,94.03218,-0.039413843,-0.030979238,0.86529785,-2.9130452,0.3061882401939482
278.9412,0.5058073,113.70426,-0.016308645,-0.008396151,0.7718459,-0.9546782,0.8755622124790277
288.4714,1.3032993,145.75829,0.3134881,0.054655075,-0.1217541,7.96643,1.9263431239733069
283.38104,0.85083425,148.57666,0.4668262,0.084561124,-0.056471974,12.56381,2.701366109699782
290.45752,1.6413708,145.70087,0.4371232,0.12704135,0.055082396,18.510036,5.426730260701316
294.723,2.1964955,160.78185,0.5592659,0.13280842,0.058927245,21.353184,5.304100791630734
298.87238,2.6602826,138.68077,0.5610666,0.12524967,0.06587012,17.36972,5.150269567347419
295.02063,2.1424165,153.7049,0.53757745,0.11412993,0.039367955,17.54233,4.718265415783014
295.11966,2.100006,150.87079,0.4837742,0.10970145,0.009646992,16.550745,3.8588864021428435
297.0851,2.5681067,146.4999,0.4608719,0.09275556,-0.024601815,13.588681,3.425430445989196
289.1814,1.2884755,139.6423,0.4393206,0.102751695,-0.030499075,14.348483,3.550213670856986
298.6435,2.7550528,126.85925,0.40919137,0.08286406,-0.062350187,10.512073,2.191138502783799
290.65738,1.5588405,126.4873,0.37440702,0.07628479,-0.0717157,9.649056,2.65260166277982
293.32175,1.8127043,111.48249,0.36532515,0.066499494,-0.100764215,7.413529,1.6979505802227062
289.35928,1.5023042,112.973305,0.36077595,0.06604919,-0.11900896,7.461796,1.6081110327425798
289.78912,1.3580098,69.13961,0.31147042,0.064594895,-0.08109656,4.466066,1.3113983712891126
290.2829,1.3401756,93.934456,0.339549,0.054286815,-0.16299672,5.0994024,1.0887749489820768
281.3062,0.6477679,59.06266,0.3054373,0.05266296,-0.10470846,3.1104147,0.869518142324596
276.88748,0.25411156,63.47309,0.016939156,0.008110942,0.8149162,0.5148266,0.7169216525716494
281.2158,0.42163604,54.899868,0.31781453,0.03388504,-0.13963372,1.8602841,0.8711444030669957
279.66946,0.3673767,35.991405,0.310692,0.060456757,-0.0999826,2.1759238,0.7041604257452557
268.701,0.10739092,32.81552,0.13678648,0.05736605,0.70354885,1.8824968,0.1930991444847352
264.48102,0.111790486,35.107273,-0.095017396,-0.0628811,0.91352713,-2.207584,0.0787320347775184
258.50366,0.037055414,34.501247,-0.08045867,-0.05128917,0.88325244,-1.7695404,0.025591093831499052
259.6043,0.03877875,29.096233,-0.09109436,-0.060577188,0.9327131,-1.762568,0.004413156549243083
276.0286,0.21662171,79.641556,-0.10436091,-0.06436389,0.93364394,-5.1260405,0.5691162870596564
280.93494,0.5734376,143.72958,0.16283633,0.033337276,-0.058223974,4.791553,0.7473087959067006
287.6114,1.2275,131.95769,0.3031958,0.05769846,-0.11640155,7.6137547,1.5776534023481734
296.95218,2.51292,160.13802,0.5765059,0.14216073,0.07023013,22.765337,6.436252944278191
297.24622,2.3272498,157.37022,0.592659,0.13607217,0.09677587,21.41371,6.029745858647122
295.55502,2.1729236,151.44133,0.56022215,0.14257608,0.08496329,21.591911,5.438264056491569
297.12973,2.496631,154.79355,0.5502644,0.12440132,0.06515256,19.256523,5.581595442773576
294.90503,1.5754732,125.03432,0.5378719,0.14551641,0.06005804,18.194546,4.922833296382526
299.87054,3.0054739,139.5961,0.48665166,0.102846555,-0.000159101,14.356977,3.8403549513110677
294.1163,1.9335448,128.5472,0.43243408,0.08217071,-0.05187805,10.562815,2.478299125538231
300.18442,2.9312098,106.477585,0.36717725,0.064379506,-0.11105,6.8549747,1.5224043315970879
294.28317,1.6452885,90.492035,0.36462662,0.06740275,-0.12504123,6.099412,1.3660317964253395
287.99924,1.1995223,85.61532,0.3486619,0.054098845,-0.15207283,4.6316895,1.0761629756911777
282.6483,0.72281885,83.594086,0.35286748,0.050346665,-0.15838581,4.2086835,1.1000962809544383
278.22055,0.5070298,55.966038,0.34147313,0.046064246,-0.1457566,2.5780334,0.6642507858006674
271.7851,0.18960294,29.352814,-0.008529548,-0.004379978,0.91283673,-0.12856469,0.23901354992744736
273.04147,0.34452853,89.6356,-0.03173483,-0.02177125,0.71949315,-1.9514791,0.3061882401939482
285.5284,1.0372761,133.33221,0.2629859,0.040765483,-0.21395843,5.4353523,0.7105868907389347
287.80515,0.9434952,140.88562,0.51735234,0.10307488,-0.018881377,14.521768,3.6859379047512357
293.27017,1.8435599,137.15692,0.5731039,0.11848387,0.019204834,16.250883,3.7695233769178262
288.31638,1.354281,158.89404,0.58194846,0.14351596,0.07793207,22.803831,6.272467951162656
291.48422,1.5430278,142.4792,0.5629766,0.14065892,0.06922594,20.04097,5.483482700510218
298.71417,2.8823063,155.47223,0.51831806,0.106698506,0.002470591,16.588655,4.293047861155896
299.42996,2.865273,151.83272,0.4917149,0.117797524,-0.00252018,17.885517,4.783996943221522
299.93866,3.0200372,120.648895,0.43044475,0.0926137,-0.049511105,11.173739,2.279555122269635
295.00284,2.123862,140.78708,0.42443362,0.08207476,-0.072974615,11.555066,3.0644182635908574
298.65308,2.76999,118.98592,0.38913062,0.07977407,-0.09103883,9.491991,2.0519922819079595
290.2527,1.335931,118.75399,0.35421827,0.06549499,-0.13240373,7.7777915,1.816759319828222
295.40427,2.0674624,105.928894,0.32855663,0.054907452,-0.15728982,5.8162856,1.3770077663280988
287.3713,1.2442133,106.029564,0.3259144,0.055791046,-0.165626,5.9155,1.428108824119268
287.99493,1.02348,64.46399,0.25591275,0.03933115,-0.029872008,2.5354428,0.7426367514228971
282.3991,0.6096823,70.08391,0.3065164,0.04191829,-0.20215675,2.9377975,0.6810184292143128
273.3638,0.3236167,49.779083,0.30360776,0.03758839,-0.17550518,1.8711157,0.14727374506746732
274.5314,0.39702287,45.406345,0.31210822,0.038062427,-0.16171877,1.7282758,0.30544252001274713
264.3082,0.09414271,25.257654,-0.07865293,-0.05224877,0.9290148,-1.3196813,0.02655097273497805
263.8881,0.07101131,34.869553,-0.08186304,-0.05613955,0.8494435,-1.957561,0.04772891001723403
270.21887,0.15075962,39.503895,-0.08897748,-0.060839873,0.94555247,-2.403412,0.2570828222338034
270.50113,0.1735566,46.764977,-0.07788749,-0.049257357,0.9297387,-2.303519,0.2601914872097034
263.79257,0.13646147,48.906853,-0.061168358,-0.04200658,0.8565558,-2.0544095,0.0787320347775184
268.6188,0.13109244,55.65174,-0.06692931,-0.04801673,0.88966644,-2.6722145,0.16973231718113246
271.05075,0.19229214,71.71493,-0.046704132,-0.035860773,0.9299954,-2.5717525,0.2601914872097034
277.2744,0.42272973,91.869064,-0.07833073,-0.055942517,0.9348831,-5.1393867,0.7169216525716494
286.34946,0.77003914,112.20261,-0.10782394,-0.06721888,0.95470923,-7.542134,1.4580248700494762
275.61655,0.4582809,135.75014,-0.010163101,-0.00336096,0.24915133,-0.45625082,0.7922742549818568
290.39563,1.5352616,101.108315,0.2522904,0.049387727,-0.13823682,4.9935102,0.9834966704982712
278.90695,0.23570983,50.469635,0.021543784,0.012471879,0.79334384,0.6294512,0.8033126978895877
291.5629,1.5710447,158.15944,0.43638253,0.08747697,-0.13163744,13.835309,3.860949101777748
285.16263,0.843516,157.95891,0.45334727,0.08940442,-0.08833163,14.122225,3.8990652943816393
294.33954,2.0451965,137.01729,0.4659648,0.1015082,-0.0688687,13.908378,3.0157115396830427
294.73877,1.859792,144.25438,0.49045876,0.11570008,0.01944046,16.690243,3.746279084190869
295.17603,1.9674245,150.74367,0.5201317,0.104825385,-0.01831794,15.8017645,3.882130694869801
297.7498,2.281201,133.59064,0.48713908,0.10671964,-0.021934243,14.256744,3.5185860990528544
293.87964,1.4716365,84.18352,0.49005657,0.09749623,-0.028775,8.207575,1.9601418744470147
295.74887,2.1637363,133.23105,0.45220426,0.0924376,-0.0548002,12.315559,3.098594629475486
294.02444,1.9047035,128.55922,0.43053374,0.078856654,-0.07998758,10.13775,2.4797716204590183
297.53247,2.419267,111.1859,0.38040563,0.07284176,-0.10610356,8.098976,1.5800178319308231
288.2283,1.0755012,94.754875,0.35703728,0.05604565,-0.15272956,5.310599,1.1258343700934779
279.4267,0.6310042,74.3406,0.34823322,0.046247676,-0.18788396,3.43808,0.7466301641546065
281.40982,0.6599901,52.615074,0.33349404,0.04291705,-0.17620386,2.2580838,0.7403741978982035
279.66528,0.41376334,44.10675,0.34093004,0.042164765,-0.15885952,1.8597507,0.7013281845935273
274.2153,0.285854,43.6179,0.34934255,0.043568328,-0.11381078,1.9003592,0.3918200362158573
270.50122,0.17211619,26.419493,-0.06939554,-0.055891763,0.85503966,-1.476632,0.23901354992744736
269.9063,0.18563206,53.614124,-0.05890564,-0.042076536,0.8977073,-2.2558966,0.2601914872097034
276.56537,0.41055086,75.435104,-0.08478323,-0.056565452,0.91887254,-4.267021,0.5904107124402863
276.6232,0.50751716,82.128845,-0.074218005,-0.051187646,0.9405204,-4.2039824,0.5904107124402863
277.16595,0.5781315,111.916435,-0.0782971,-0.055623498,0.9332307,-6.225184,0.7891711671610894
280.8235,0.8100207,141.31773,0.2700329,0.037525367,-0.24524629,5.303,0.6812956073677906
292.63376,1.5324416,156.02057,0.5629271,0.13356219,0.045400992,20.83845,5.628483870259969
293.42465,1.7102714,155.53276,0.56061983,0.1173368,0.022549154,18.249716,4.902696200453912
296.08478,2.1571026,150.67738,0.49390912,0.109295875,-0.019450795,16.468414,3.6842385663908788
296.2433,2.2518241,145.4966,0.48941392,0.09826015,-0.029758204,14.296516,3.2448601363526994
296.25577,2.247383,143.09564,0.46613464,0.09938272,-0.04959987,14.221234,3.102904874437692
297.3723,2.5528817,125.99664,0.44570228,0.086101964,-0.063303,10.848558,2.355389799618755
296.19318,2.142557,121.01759,0.41735202,0.083999865,-0.08096278,10.165462,2.128424304710566
299.90314,3.0411146,109.70054,0.37033555,0.06863075,-0.1224576,7.5288296,1.5242439480648549
294.52383,2.1876502,87.57293,0.34318307,0.05818889,-0.12784204,5.0957713,1.2873614769017234
291.14783,1.5867441,93.81332,0.34610704,0.05953107,-0.14908879,5.584807,1.1258343700934779
286.49112,0.9839445,91.28324,0.36382172,0.054733265,-0.16921112,4.9962296,1.0887749489820768
